,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_attended,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
1753,97R,Feb,,,506.72438339228256,358.9332813400607,4270.93102279635,4726.427663324828,238.81207222101685,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1754,97R,Mar,62.36298533283672,41.991115649851,529.9057157708086,370.26450529194784,4468.733693517933,4896.741303657853,265.6914307027186,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1755,97R,Apr,445.2142427056175,364.6477240337352,517.708561234433,361.8848579626754,4213.603932025168,4609.33479415504,267.44872031659906,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1756,97R,May,433.148500146596,358.1893458910318,531.4488916762396,372.6264404659808,4373.7683282617,4787.305196377115,276.8807033462022,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1757,97R,Jun,413.7850234407652,354.40058615027624,523.9419136908681,370.1330994834068,4060.0562691306977,4480.67609028165,266.1935134495416,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1758,97R,Jul,428.6777636525044,353.90513295340816,550.5734908885235,388.536651438568,4666.554295766187,5097.287497960289,288.8410316365925,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1759,97R,Aug,436.18533680034005,378.182339599942,527.2169507652761,368.7887169806405,4208.385857763545,4558.606505199246,289.809334076894,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1760,97R,Sep,398.9097698124448,341.9792830617376,516.2967911375431,362.63959901686,4496.240655433163,5002.6449001841565,263.1810169686037,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1761,97R,Oct,422.5166574279218,370.494071756778,556.4564278555157,388.03798324205314,5405.261468556171,6012.136057251779,271.07088870439344,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1762,97R,Nov,454.7502595300424,403.2814156671628,556.7192394725979,383.6982221804919,4673.924153228482,5166.234218015088,263.16308544193146,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1763,97R,Dec,537.263617822559,472.5166282836161,598.7792063448566,409.6458152977926,4100.599450936654,4508.541682730326,270.4074222175202,55.7677,100.28571428571428,101.1,105.25714285714288,2019
1764,99A,Jan,347.4504013035806,275.14460575903587,276.7975258895998,223.66185168228773,4014.7110402950234,4526.771487839341,867.4542484642595,49.8945,86.5,98.9,90.0,2019
1765,99A,Feb,311.8865409042715,253.4629759878818,247.20171390424923,198.60696575155225,3670.4446381865737,4108.909799677319,820.3403581557086,49.8945,86.5,98.9,90.0,2019
1766,99A,Mar,317.91688391064827,277.7243172901326,259.44625572563933,208.03700388413944,3851.366383068274,4323.622844201264,891.530970347433,49.8945,86.5,98.9,90.0,2019
1767,99A,Apr,326.63969147660976,286.8378724203371,261.28459502753054,207.52923260007705,3581.837677499524,4029.622503482348,843.1749391215465,49.8945,86.5,98.9,90.0,2019
1768,99A,May,331.2256293077003,287.38219738545166,263.6845915456703,207.84425804978105,3764.3828478088767,4248.845063083106,883.6386375251781,49.8945,86.5,98.9,90.0,2019
1769,99A,Jun,317.4853119740217,265.25149951807805,264.53018617382315,214.65461086377695,3506.518754572148,3944.3225205182935,838.9116235256391,49.8945,86.5,98.9,90.0,2019
1770,99A,Jul,322.04986561005416,257.6387260774038,277.67420855555235,231.56857596268776,3994.2278207016807,4483.259677920412,895.076210804798,49.8945,86.5,98.9,90.0,2019
1771,99A,Aug,324.52848821905815,265.5528222666236,267.70945617280967,221.39035238705355,3404.844221306957,3803.124592891,849.8406036737516,49.8945,86.5,98.9,90.0,2019
1772,99A,Sep,310.4207515339272,244.7246162800599,261.819309277686,216.46600719957505,3709.547144474842,4205.172914850335,865.8894266903166,49.8945,86.5,98.9,90.0,2019
1773,99A,Oct,333.85977333530843,254.7149234076453,279.1208385811668,233.4483659816452,4671.97787331269,5226.427762579042,,49.8945,86.5,98.9,90.0,2019
1774,99A,Nov,391.9470231839667,275.36233574508174,291.4171937988898,246.5136320009484,4158.614676968403,4657.186663860746,,49.8945,86.5,98.9,90.0,2019
1775,99A,Dec,437.9599788957435,313.303729831302,304.08246039850303,255.0234642146633,3590.375692711621,4029.7026726392687,,49.8945,86.5,98.9,90.0,2019
1776,99C,Jan,570.5364198839653,466.2428028978404,194.23500690388963,137.47193581834892,4215.160316097223,4800.364727563949,916.739837319928,20.7278,93.6,102.3,102.1,2019
1777,99C,Feb,505.5635561601137,407.37732227873136,175.62220115505275,124.7965328798827,3852.651993940505,4308.513204488658,826.1368789741314,20.7278,93.6,102.3,102.1,2019
1778,99C,Mar,507.4635085236269,419.2341264487137,187.74079226533556,133.41990362827818,4083.356651453604,4527.832186725075,908.2488252491823,20.7278,93.6,102.3,102.1,2019
1779,99C,Apr,523.5442647597387,431.4323713332985,199.6401206868,132.90636733078256,3735.8040891942223,4168.459749708122,929.138644718687,20.7278,93.6,102.3,102.1,2019
1780,99C,May,540.4345659159561,433.51956537901305,204.2965677888108,134.64027359367506,3928.2509480022,4388.743619679851,947.9057111705054,20.7278,93.6,102.3,102.1,2019
1781,99C,Jun,508.631015483235,397.1781577070604,200.0339280160593,131.58934868018287,3720.1246634954023,4188.963614083502,914.1828848213512,20.7278,93.6,102.3,102.1,2019
1782,99C,Jul,534.7126803922163,413.3360134593728,215.52368296692427,146.03760585916064,4241.8394619786,4746.089792452649,1004.3516436862571,20.7278,93.6,102.3,102.1,2019
1783,99C,Aug,535.6323674783226,426.9495851770673,205.0495620227791,136.8819460833048,3753.316801590135,4207.441214214727,952.1512172058782,20.7278,93.6,102.3,102.1,2019
1784,99C,Sep,504.5832908827069,383.0799604589625,202.1169235598336,136.17655493309317,4269.24227366146,4762.927083433843,919.875722459692,20.7278,93.6,102.3,102.1,2019
1785,99C,Oct,549.6259296687199,413.528762249874,217.85046400024004,145.96403745699135,4914.076747170467,5519.302579144917,899.9025463387336,20.7278,93.6,102.3,102.1,2019
1786,99C,Nov,731.3439822450829,447.94268201681314,222.82426499396163,136.93099168475104,4260.558284043652,4828.732426982121,898.0692596416408,20.7278,93.6,102.3,102.1,2019
1787,99C,Dec,697.2935316259462,495.6122114619446,237.73268531592,139.02408485235253,3790.561468173178,4265.045012012853,895.0298632754079,20.7278,93.6,102.3,102.1,2019
1788,99E,Jan,442.0316342127998,406.26275764509296,178.26369068735767,110.68118128732736,3777.137389798848,4352.195670167285,623.6432254292245,26.3382,103.05,99.75,105.15,2019
1789,99E,Feb,425.9985379145344,381.7324763360517,159.29134537190768,102.04106393314775,3465.270975237488,3895.710413012279,492.118671739147,26.3382,103.05,99.75,105.15,2019
1790,99E,Mar,419.5781788491298,389.24465246988,172.1487976712935,111.38649698970936,3636.049540211556,4074.6140586676383,539.4461276776697,26.3382,103.05,99.75,105.15,2019
1791,99E,Apr,425.95106760721166,399.9492067711647,168.631925338774,109.18319426804813,3263.510794207653,3665.702287931597,513.2408440971668,26.3382,103.05,99.75,105.15,2019
1792,99E,May,411.23527233715305,382.67001490567645,171.61334010824658,110.72485909458494,3464.967233903608,3885.1174339932113,530.8183550888064,26.3382,103.05,99.75,105.15,2019
1793,99E,Jun,391.2977432615898,361.6644039153509,169.9552011290228,111.09045851829671,3237.427007160702,3637.796052881366,517.2213742776652,26.3382,103.05,99.75,105.15,2019
1794,99E,Jul,406.3102279524157,366.6369186074111,186.21143391167607,122.75405075264143,3637.492311547486,4035.697200264255,552.652800874775,26.3382,103.05,99.75,105.15,2019
1795,99E,Aug,397.4095453293964,366.36396434030513,168.47339107539457,109.90145154295092,3115.5507969413247,3483.343584603352,498.8784351246478,26.3382,103.05,99.75,105.15,2019
1796,99E,Sep,372.27401760199,340.2315601591204,167.81822396653052,110.0454265372445,3518.4636763332346,3963.9003424683538,522.2042508599676,26.3382,103.05,99.75,105.15,2019
1797,99E,Oct,403.64002316551,370.5294838078781,180.1224240406534,120.88884661308536,4241.861630635351,4789.241481953968,541.2655382676113,26.3382,103.05,99.75,105.15,2019
1798,99E,Nov,448.6062717770034,411.14033172250754,180.63846924491912,119.9344056396785,3718.6292153602,4209.019598909568,533.4548298668853,26.3382,103.05,99.75,105.15,2019
1799,99E,Dec,548.7567526512165,497.9991265463452,193.9828482103989,127.84008875330436,3267.0417872140083,3677.92787662027,542.2648472560768,26.3382,103.05,99.75,105.15,2019
1800,99G,Jan,442.0316342127998,406.26275764509296,178.26369068735767,110.68118128732736,3390.237396639104,3873.958225594852,486.06158921290574,18.3701,100.3,99.1,99.5,2019
1801,99G,Feb,425.9985379145344,381.7324763360517,159.29134537190765,102.04106393314774,3155.56257178785,3477.444325289465,450.6235676452496,18.3701,100.3,99.1,99.5,2019
1802,99G,Mar,419.5781788491298,389.24465246988007,172.1487976712935,111.38649698970936,3337.270891285295,3676.572256002961,494.3903408255807,18.3701,100.3,99.1,99.5,2019
1803,99G,Apr,425.9510676072116,399.9492067711645,168.631925338774,109.18319426804813,3090.402338582805,3409.07235126646,483.2853386753474,18.3701,100.3,99.1,99.5,2019
1804,99G,May,411.23527233715305,382.6700149056764,171.61334010824658,110.72485909458496,3284.6854399268377,3642.331832706409,496.73110108273767,18.3701,100.3,99.1,99.5,2019
1805,99G,Jun,391.2977432615898,361.6644039153509,169.9552011290228,111.09045851829671,2983.8705287396365,3331.0651547895764,486.1160254979559,18.3701,100.3,99.1,99.5,2019
1806,99G,Jul,406.3102279524157,366.636918607411,186.21143391167604,122.75405075264143,3382.9429344423816,3772.162372551048,519.9753947991574,18.3701,100.3,99.1,99.5,2019
1807,99G,Aug,397.4095453293964,366.3639643403051,168.47339107539457,109.9014515429509,3074.887997343509,3438.903435473949,488.8922760355142,18.3701,100.3,99.1,99.5,2019
1808,99G,Sep,372.2740176019899,340.2315601591204,167.81822396653052,110.04542653724448,3470.0409905226425,3847.3933184903726,486.3337706381565,18.3701,100.3,99.1,99.5,2019
1809,99G,Oct,403.6400231655099,370.5294838078781,180.1224240406534,120.88884661308536,3996.439866957719,4473.465032852298,483.0675935351468,18.3701,100.3,99.1,99.5,2019
1810,99G,Nov,448.6062717770034,411.1403317225075,180.63846924491912,119.9344056396785,3523.551858726953,3952.564221207288,489.2188937458152,18.3701,100.3,99.1,99.5,2019
1811,99G,Dec,548.7567526512166,497.9991265463452,193.9828482103989,127.84008875330436,3057.359513557357,3473.361603910703,487.2047511989592,18.3701,100.3,99.1,99.5,2019
1812,A3A8R,Jan,255.5802223957936,238.90423379893704,1340.8781926645922,1082.0765220277776,3581.424801590724,4021.224433477146,441.6789330126918,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1813,A3A8R,Feb,240.87539084348276,222.5387024365965,1235.2631576016038,996.2277559854368,3266.7492909994503,3696.791695515371,402.3549413211187,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1814,A3A8R,Mar,259.8921284307372,251.57877359536585,1293.4313496702557,1041.6083026127233,3455.945872027557,3898.322791749722,442.8202329414837,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1815,A3A8R,Apr,248.4840570354291,244.5023198054468,1221.266923719133,970.9799535835205,3173.705750604283,3586.870122926281,422.49858939074,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1816,A3A8R,May,239.14570053689388,236.73103315732544,1286.826998640477,1023.46388130659,3320.4781041411543,3744.1241040475247,432.004691353766,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1817,A3A8R,Jun,228.21563472488808,224.0762049313421,1323.1548279766505,1059.8384947114507,3106.5237906335547,3523.280596669237,416.9554986657731,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1818,A3A8R,Jul,251.2190374347362,235.00627074334795,1397.136035261821,1129.4297968847382,3632.9459188425367,4088.2536287769217,442.7224635520743,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1819,A3A8R,Aug,229.70385829352008,219.0990333938643,1303.6380739890046,1040.8675548584974,3045.7924420911017,3429.970950073056,404.0844345120031,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1820,A3A8R,Sep,218.72944144801195,207.6071878241629,1260.0197272822968,1018.09151075226,3475.64265879518,3910.6031001372417,414.406595491471,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1821,A3A8R,Oct,235.9080750912276,223.7263245559353,1326.6402410939006,1059.8774814353576,3912.8107960271327,4427.573530317627,432.7874378161552,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1822,A3A8R,Nov,265.0319204243901,235.63704099760255,1375.669945078845,1107.9637067017622,3559.973685053455,4038.47205761692,438.5861876097997,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1823,A3A8R,Dec,308.0672065994338,286.0937334453607,1486.6027692826945,1205.2823669174256,3170.423774125114,3585.8796165113968,458.4503256105043,202.9265,103.84285714285714,96.41428571428573,94.58571428571427,2019
1824,B2M3M,Jan,,,762.5788917677233,577.0725263967623,4002.4007454946536,4365.945214566628,364.0077708341011,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1825,B2M3M,Feb,,,683.9029955064196,518.0804068153211,3686.7974792172304,4025.5447744299545,345.2440494679927,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1826,B2M3M,Mar,,,731.5341084311252,554.739081714873,3854.575894619908,4216.78310633302,385.8882495090581,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1827,B2M3M,Apr,,,712.686679472573,541.4167286320558,3564.0856897668223,3922.0494785222777,372.7262676304747,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1828,B2M3M,May,,,717.4050128560708,545.7427927303373,3747.6058354962856,4127.407984584686,374.38994213992765,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1829,B2M3M,Jun,,,727.9814809423739,553.1959091494467,3634.1916700449087,4001.674204094956,361.58596616844176,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1830,B2M3M,Jul,,,781.57434687164,602.9178913774277,4167.05187400298,4563.174880620824,386.65690925076734,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1831,B2M3M,Aug,,,739.0094287720392,569.1531276197544,3600.939239026856,3948.3839718649474,366.4506346707662,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1832,B2M3M,Sep,,,733.5139581253771,563.1025589279749,4099.28346170653,4569.334688140001,366.145276691183,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1833,B2M3M,Oct,,,790.4559155935182,604.461063942854,4662.668934037411,5163.719260191322,378.9913710046804,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1834,B2M3M,Nov,194.61045779062584,180.68772676427204,803.5155222683131,611.5700195739906,4163.724524984074,4593.436909356064,377.4961698632733,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1835,B2M3M,Dec,298.9259221287824,278.55651952935966,872.7843569916943,658.4610017718729,3664.7695863452336,4026.818854275801,384.2666933416166,94.9705,102.28333333333332,99.9,102.88333333333333,2019
1836,D2P2L,Jan,,,1016.771855690298,769.4300351956831,4162.293190134596,4768.3628023497895,516.6694695577038,137.9528,93.68,98.8,91.14,2019
1837,D2P2L,Feb,,,911.8706606752262,690.7738757537614,3826.308708485801,4343.318874281638,469.0952267732152,137.9528,93.68,98.8,91.14,2019
1838,D2P2L,Mar,,,975.3788112415004,739.6521089531641,4020.302596250312,4567.250537865125,514.277347034638,137.9528,93.68,98.8,91.14,2019
1839,D2P2L,Apr,,,950.2489059634308,721.888971509408,3739.742868575339,4259.674323391769,512.7550872472324,137.9528,93.68,98.8,91.14,2019
1840,D2P2L,May,,,956.5400171414276,727.6570569737833,3769.252961882615,4307.263063888518,494.83591489262994,137.9528,93.68,98.8,91.14,2019
1841,D2P2L,Jun,,,970.641974589832,737.5945455325958,3514.1439680818366,4053.5386016086654,485.0064659796684,137.9528,93.68,98.8,91.14,2019
1842,D2P2L,Jul,,,1042.099129162187,803.8905218365702,4048.486148885706,4598.783062032811,516.3795153124837,137.9528,93.68,98.8,91.14,2019
1843,D2P2L,Aug,,,985.3459050293858,758.8708368263392,3482.778167605152,3967.907864139039,485.58637447010864,137.9528,93.68,98.8,91.14,2019
1844,D2P2L,Sep,,,978.0186108338364,750.8034119039665,3894.8973851926166,4432.791505500432,488.8991017217483,137.9528,93.68,98.8,91.14,2019
1845,D2P2L,Oct,,,1053.9412207913576,805.9480852571387,4605.299783694133,5254.840786123949,509.1958988871557,137.9528,93.68,98.8,91.14,2019
1846,D2P2L,Nov,194.6104577906258,180.68772676427204,1071.3540296910844,815.4266927653209,4025.007103879008,4606.880034330583,497.06856258082473,137.9528,93.68,98.8,91.14,2019
